;carat;cut;color;clarity;depth;table;price;x;y;z;Volume
30038;0.3;Premium;E;SI1;59.8;60.0;526;4.31;4.35;2.59;48.55861499999999
30039;1.54;Premium;G;VS2;59.8;58.0;12522;7.45;7.49;4.47;249.42823499999997
30040;0.9;Fair;D;SI2;64.7;54.0;3205;6.1;6.04;3.93;144.79692
30041;1.01;Premium;E;SI1;61.6;59.0;4299;6.44;6.42;3.96;163.725408
30042;0.76;Ideal;F;VS2;61.9;57.0;3648;5.83;5.86;3.62;123.67295600000001
30043;0.4;Very Good;F;VVS1;61.9;57.0;1263;4.69;4.71;2.91;64.281609
30044;2.03;Ideal;H;SI1;60.8;57.0;18026;8.24;8.18;4.99;336.341968
30045;1.0;Very Good;G;VS2;63.8;58.0;6389;6.31;6.35;4.04;161.87673999999998
30046;1.16;Premium;H;SI1;61.2;58.0;5454;6.76;6.81;4.15;191.04774
30047;0.3;Premium;G;VVS1;62.4;59.0;905;4.31;4.25;2.67;48.907725
30048;0.34;Premium;E;SI1;60.3;57.0;765;4.56;4.53;2.74;56.59963200000001
30049;1.24;Premium;F;VS1;58.0;58.0;9930;7.16;7.02;4.11;206.581752
30050;1.06;Ideal;H;VS2;62.3;53.0;6619;6.58;6.56;4.09;176.544032
30051;0.9;Very Good;E;SI2;61.1;58.0;3902;6.12;6.26;3.78;144.81633599999998
30052;0.41;Ideal;F;VS2;61.4;55.0;1107;4.83;4.78;2.95;68.10783
30053;1.43;Premium;D;VS2;62.6;59.0;13873;7.19;7.21;4.51;233.797949
30054;0.39;Very Good;I;VVS2;63.0;56.0;787;4.62;4.68;2.93;63.351288000000004
30055;0.31;Ideal;I;IF;62.2;54.0;837;4.39;4.36;2.72;52.061888
30056;1.07;Ideal;J;SI1;60.8;56.0;3775;6.61;6.57;4.01;174.145077
30057;0.51;Ideal;E;VS1;61.8;56.0;1851;5.17;5.19;3.2;85.86336
30058;1.25;Premium;G;VS1;61.8;58.0;9173;6.94;6.91;4.28;205.24911200000003
30059;0.3;Ideal;G;VVS2;61.1;57.0;684;4.32;4.35;2.65;49.79879999999999
30060;0.52;Very Good;D;VS1;59.6;57.0;1995;5.24;5.3;3.14;87.20408
30061;1.75;Ideal;G;VS2;62.6;56.0;16783;7.72;7.65;4.81;284.06897999999995
30062;0.62;Premium;G;VS1;59.8;58.0;1933;5.55;5.58;3.33;103.12677
30063;0.41;Ideal;E;VVS2;61.0;56.0;1243;4.82;4.79;2.93;67.647254
30064;0.32;Premium;G;SI1;62.5;58.0;612;4.43;4.4;2.76;53.79792
30065;0.3;Ideal;D;VS2;62.5;57.0;710;4.25;4.29;2.67;48.680775000000004
30066;0.3;Very Good;G;SI1;59.5;63.0;574;4.32;4.29;2.56;47.443968000000005
30067;0.43;Very Good;I;VVS2;62.8;58.0;850;4.8;4.82;3.02;69.87071999999999
30068;0.7;Very Good;H;VS2;62.9;57.0;2498;5.6;5.66;3.54;112.20384
30069;0.9;Good;E;VS2;64.0;58.0;4203;6.07;6.02;3.87;141.41521799999998
30070;1.02;Very Good;F;SI1;59.4;60.0;5430;6.48;6.59;3.88;165.68841600000002
30071;0.25;Ideal;G;SI1;62.3;53.0;363;4.06;4.09;2.54;42.177716
30072;0.8;Ideal;F;VS2;61.4;56.0;4816;5.99;6.0;3.68;132.2592
30073;1.01;Very Good;G;VS1;60.5;60.0;6239;6.44;6.52;3.92;164.596096
30074;0.52;Good;G;VS1;63.3;55.0;1689;5.09;5.12;3.23;84.176384
30075;0.51;Very Good;E;SI1;62.1;60.0;1386;5.08;5.03;3.14;80.234536
30076;1.12;Ideal;D;VS2;62.0;55.0;8430;6.66;6.63;4.12;181.921896
30077;1.21;Ideal;H;VVS2;61.3;56.0;8950;6.85;6.89;4.21;198.69726499999996
30078;0.34;Ideal;G;VS2;61.4;57.0;596;4.48;4.51;2.76;55.765248
30079;0.6;Very Good;D;SI1;62.0;55.0;1777;5.36;5.44;3.35;97.68064000000001
30080;2.04;Ideal;I;SI1;60.0;60.0;15308;8.3;8.26;4.97;340.73326000000003
30081;0.8;Premium;H;SI1;62.5;55.0;2553;5.97;5.93;3.72;131.695812
30082;0.31;Ideal;G;IF;61.9;54.0;891;4.35;4.38;2.7;51.443099999999994
30083;1.15;Ideal;H;SI1;63.0;57.0;4911;6.71;6.66;4.21;188.139006
30084;0.54;Premium;F;VS2;62.4;55.0;1814;5.23;5.19;3.25;88.217025
30085;0.23;Very Good;F;VS1;61.9;58.0;402;3.9;4.02;2.45;38.4111
30086;1.02;Ideal;G;IF;62.5;57.0;8311;6.44;6.37;4.0;164.09120000000001
30087;2.67;Good;F;SI2;63.8;58.0;18686;8.69;8.64;5.54;415.95206399999995
30088;2.01;Premium;H;SI2;61.9;59.0;11646;8.13;7.97;4.98;322.6845780000001
30089;1.2;Ideal;F;VS1;62.1;58.0;10367;6.78;6.84;4.23;196.16709600000002
30090;1.5;Very Good;G;VS1;61.7;63.0;12862;7.31;7.24;4.49;237.630556
30091;0.51;Ideal;G;VS1;62.5;57.0;1577;5.08;5.1;3.18;82.38744
30092;1.33;Fair;E;SI2;65.0;57.0;4916;6.93;6.89;4.49;214.387173
30093;0.52;Very Good;E;VS2;62.5;56.0;1689;5.15;5.18;3.23;86.16671
30094;0.43;Premium;D;VS2;59.7;59.0;901;4.89;4.93;2.93;70.635561
30095;0.91;Premium;G;SI2;61.3;60.0;3363;6.2;6.17;3.79;144.98265999999998
30096;0.41;Ideal;E;VS2;62.0;56.0;935;4.72;4.79;2.95;66.69596
30097;0.33;Ideal;G;VS2;61.6;55.0;743;4.46;4.43;2.74;54.136372
30098;0.8;Premium;D;SI1;62.9;60.0;3441;5.94;5.89;3.72;130.15015200000002
30099;0.34;Good;H;VS1;63.1;57.0;596;4.4;4.44;2.79;54.505440000000014
30100;2.14;Premium;G;SI2;60.7;59.0;13540;8.37;8.31;5.06;351.946782
30101;0.66;Very Good;E;VVS1;61.8;55.0;3309;5.6;5.66;3.48;110.30207999999999
30102;0.54;Ideal;F;SI1;61.5;55.0;1260;5.23;5.28;3.23;89.19451200000002
30103;1.01;Very Good;H;SI1;61.8;61.0;4432;6.4;6.47;3.98;164.80384
30104;1.0;Good;E;VVS2;65.3;56.0;7226;6.19;6.24;4.06;156.819936
30105;0.32;Very Good;D;VS2;62.9;59.0;657;4.36;4.39;2.75;52.6361
30106;1.06;Good;I;SI2;58.7;60.0;3842;6.65;6.71;3.92;174.91628000000003
30107;0.25;Very Good;D;VS1;60.8;60.0;388;4.07;4.09;2.48;41.282824
30108;0.3;Ideal;D;VS2;62.3;56.0;710;4.29;4.32;2.68;49.66790400000001
30109;0.38;Good;D;VS2;63.4;55.0;871;4.63;4.67;2.95;63.785195
30110;0.41;Very Good;F;SI1;63.5;56.0;904;4.75;4.7;3.0;66.975
30111;1.5;Fair;D;VS2;65.4;53.0;12606;7.12;7.1;4.65;235.06680000000003
30112;2.04;Very Good;J;SI2;61.7;57.0;11276;8.1;8.13;5.01;329.92353
30113;0.71;Ideal;G;VS2;61.3;56.0;2803;5.75;5.71;3.51;115.242075
30114;0.72;Fair;G;I1;65.1;57.0;1147;5.65;5.55;3.65;114.454875
30115;0.45;Fair;F;VS2;65.8;55.0;1102;4.81;4.73;3.14;71.439082
30116;1.02;Premium;H;VS1;62.1;59.0;5569;6.43;6.38;3.98;163.27313199999998
30117;0.31;Ideal;D;SI1;61.9;57.0;732;4.36;4.33;2.69;50.783972000000006
30118;1.02;Ideal;G;SI1;60.6;59.0;5044;6.55;6.52;3.96;169.11576
30119;0.4;Very Good;E;SI1;61.4;58.0;687;4.77;4.81;2.94;67.454478
30120;0.83;Fair;I;VS2;64.9;58.0;2577;5.9;5.84;3.81;131.27736000000002
30121;2.11;Ideal;I;VS2;60.3;61.0;16512;8.29;8.22;4.98;339.356124
30122;2.01;Ideal;I;SI1;61.4;57.0;16562;8.13;8.19;5.01;333.589347
30123;0.41;Premium;F;VS1;62.7;58.0;1007;4.74;4.77;2.98;67.377204
30124;0.3;Very Good;E;VS2;62.3;57.0;658;4.27;4.3;2.67;49.02386999999999
30125;0.5;Premium;F;VS2;61.7;60.0;1323;5.06;5.02;3.11;78.99773199999998
30126;1.52;Premium;H;SI1;61.0;58.0;9700;7.44;7.39;4.52;248.51683199999997
30127;0.9;Good;H;VS1;63.5;59.0;4309;6.1;6.13;3.88;145.08483999999999
30128;0.43;Premium;H;SI1;61.5;58.0;919;4.86;4.8;2.97;69.28416
30129;0.91;Good;D;SI2;64.1;62.0;3408;6.01;6.06;3.87;140.94772199999997
30130;2.05;Premium;I;SI2;62.1;59.0;9850;8.13;8.07;5.03;330.01377300000007
30131;0.72;Ideal;H;VVS2;60.9;56.0;3475;5.78;5.84;3.54;119.493408
30132;0.33;Premium;G;VVS1;60.9;58.0;868;4.43;4.47;2.71;53.663691
30133;0.57;Ideal;G;SI1;62.1;55.0;1441;5.32;5.34;3.31;94.033128
30134;1.01;Ideal;I;SI1;62.3;59.0;4518;6.41;6.37;3.98;162.51016600000003
30135;0.42;Ideal;G;SI1;63.0;55.0;882;4.81;4.77;3.02;69.28997399999999
30136;0.73;Good;F;VVS2;59.5;61.0;3616;5.8;5.83;3.46;116.99643999999999
30137;1.12;Very Good;G;IF;60.9;57.0;8962;6.68;6.79;4.1;185.96452
30138;1.07;Ideal;I;VS2;60.6;59.0;5167;6.64;6.62;4.02;176.706336
30139;1.65;Ideal;E;SI2;58.7;56.0;8455;7.76;7.73;4.55;272.93084
30140;0.74;Premium;E;VS2;62.4;59.0;3108;5.77;5.73;3.59;118.692939
30141;1.01;Premium;H;VS1;61.6;57.0;5147;6.47;6.38;3.96;163.463256
30142;0.25;Ideal;H;VS1;62.6;53.0;445;4.04;4.08;2.54;41.867328
30143;0.9;Good;E;SI2;61.3;61.0;3895;6.13;6.17;3.77;142.589317
30144;1.2;Very Good;G;VS1;63.3;57.0;6814;6.77;6.71;4.26;193.51774199999997
30145;1.5;Ideal;H;VS1;61.0;56.8;11557;7.36;7.4;4.5;245.08800000000002
30146;0.95;Very Good;G;VS1;61.7;58.0;5111;6.26;6.34;3.89;154.38787599999998
30147;1.01;Ideal;E;IF;61.4;57.0;12865;6.53;6.46;3.99;168.313362
30148;0.3;Premium;G;VVS1;62.6;58.0;1013;4.29;4.27;2.68;49.09304399999999
30149;2.26;Very Good;H;SI2;63.1;58.0;13797;8.3;8.22;5.21;355.4574600000001
30150;0.7;Very Good;F;VS2;61.6;60.0;2593;5.63;5.71;3.49;112.19407700000001
30151;1.0;Premium;H;VS2;60.2;62.0;4514;6.46;6.43;3.88;161.166664
30152;2.0;Ideal;G;SI2;62.2;57.0;11988;8.13;8.0;5.02;326.5008
30153;0.3;Ideal;G;VS2;61.3;56.0;526;4.28;4.3;2.63;48.402519999999996
30154;0.3;Ideal;F;VS1;61.9;55.1;652;4.31;4.34;2.68;50.130472
30155;0.7;Fair;I;SI1;65.0;56.0;1720;5.6;5.5;3.61;111.18799999999999
30156;0.56;Ideal;E;VS1;61.8;55.0;2117;5.33;5.28;3.28;92.307072
30157;0.7;Good;H;VS2;58.9;65.0;2187;5.69;5.76;3.37;110.44972800000001
30158;1.57;Premium;H;VS1;61.7;58.0;10880;7.47;7.56;4.64;262.035648
30159;1.51;Premium;E;VS1;62.7;58.0;16669;7.33;7.25;4.57;242.86122500000002
30160;0.7;Ideal;I;SI1;59.9;59.0;2083;5.75;5.8;3.46;115.391
30161;1.54;Fair;F;SI1;65.8;56.0;10954;7.22;7.18;4.74;245.719704
30162;1.01;Good;D;VS2;64.2;60.0;6066;6.32;6.35;4.07;163.33724
30163;0.91;Ideal;J;VS1;60.7;57.0;3296;6.26;6.23;3.79;147.809242
30164;0.9;Very Good;D;SI2;59.8;53.0;3632;6.2;6.25;3.72;144.15
30165;0.9;Ideal;D;SI2;60.9;57.0;3798;6.2;6.24;3.79;146.62752
30166;1.01;Premium;I;SI1;59.9;59.0;4129;6.46;6.42;3.86;160.08655199999998
30167;0.76;Ideal;D;VS1;61.3;57.0;4229;5.87;5.9;3.61;125.02513
30168;0.34;Good;E;SI1;63.4;55.0;556;4.44;4.46;2.82;55.84276800000001
30169;0.32;Ideal;G;VS1;62.3;56.0;645;4.37;4.39;2.73;52.373139
30170;1.24;Premium;D;SI2;59.9;59.0;5382;7.01;6.95;4.18;203.64750999999998
30171;1.13;Premium;H;I1;62.7;59.0;3544;6.63;6.58;4.14;180.60915599999998
30172;1.01;Premium;H;VS2;58.1;60.0;4348;6.61;6.55;3.82;165.38881
30173;0.54;Ideal;E;VS2;60.8;57.0;1847;5.29;5.24;3.2;88.70272
30174;1.5;Very Good;D;SI1;61.0;61.0;11756;7.28;7.32;4.45;237.13872000000003
30175;1.05;Ideal;G;VS2;62.2;54.0;7070;6.53;6.55;4.07;174.08000500000003
30176;0.7;Premium;E;SI1;62.0;60.0;2444;5.72;5.67;3.53;114.486372
30177;1.01;Ideal;F;SI1;62.0;54.0;5527;6.41;6.49;4.0;166.4036
30178;0.38;Premium;G;VS2;59.2;60.0;983;4.73;4.7;2.79;62.02449000000001
30179;0.55;Premium;E;VS2;60.5;58.0;1786;5.26;5.32;3.2;89.54624000000001
30180;1.06;Ideal;H;SI1;62.7;57.0;4196;6.53;6.48;4.08;172.64275200000003
30181;1.5;Premium;G;SI2;61.8;59.0;9072;7.29;7.21;4.48;235.472832
30182;0.74;Ideal;G;VS1;61.8;55.0;2960;5.85;5.8;3.6;122.148
30183;0.72;Ideal;H;VS1;62.3;55.0;2949;5.72;5.74;3.57;117.213096
30184;0.38;Ideal;H;VVS1;61.2;57.0;903;4.65;4.67;2.85;61.88917500000001
30185;0.31;Premium;E;VS2;60.5;60.0;872;4.36;4.34;2.63;49.765912
30186;0.42;Ideal;H;SI1;62.4;57.0;898;4.79;4.76;2.98;67.945192
30187;0.36;Ideal;E;VS1;62.7;57.0;933;4.58;4.55;2.86;59.59953999999999
30188;0.6;Ideal;G;VS2;62.1;57.0;1746;5.43;5.36;3.35;97.50108
30189;1.56;Very Good;I;SI1;62.9;58.0;7584;7.31;7.35;4.61;247.688385
30190;0.7;Good;F;VVS2;63.1;57.0;2940;5.59;5.66;3.55;112.31987
30191;0.32;Ideal;E;VS2;62.2;55.0;900;4.38;4.37;2.72;52.062432
30192;0.33;Ideal;G;VS1;60.1;55.0;854;4.55;4.5;2.72;55.692
30193;0.7;Fair;G;VVS1;58.8;66.0;2797;5.81;5.9;3.44;117.91975999999998
30194;1.12;Very Good;E;VS1;60.8;58.0;8788;6.69;6.73;4.08;183.69669600000003
30195;0.56;Very Good;H;VVS2;59.8;57.0;1723;5.39;5.48;3.25;95.9959
30196;0.3;Ideal;D;VS2;62.6;56.0;710;4.28;4.31;2.69;49.621891999999995
30197;0.73;Premium;F;SI1;62.2;56.0;2728;5.79;5.73;3.58;118.77258600000002
30198;0.32;Ideal;D;VS2;61.9;55.0;972;4.43;4.39;2.73;53.092220999999995
30199;0.26;Ideal;F;VS1;60.9;57.0;580;4.13;4.11;2.51;42.605492999999996
30200;0.55;Ideal;E;SI1;60.7;57.0;1551;5.27;5.3;3.21;89.65850999999999
30201;0.91;Ideal;H;SI2;60.3;57.0;3423;6.27;6.31;3.79;149.94642299999998
30202;2.01;Good;I;SI2;59.1;59.0;12964;8.09;8.14;4.8;316.09248
30203;1.0;Very Good;F;SI1;61.6;61.0;5197;6.3;6.37;3.9;156.5109
30204;1.2;Very Good;G;SI1;62.8;60.0;6526;6.71;6.79;4.24;193.178216
30205;0.9;Premium;E;SI1;60.3;56.0;4209;6.29;6.21;3.77;147.259593
30206;0.9;Premium;D;SI1;59.4;62.0;4304;6.24;6.19;3.69;142.528464
30207;0.7;Very Good;J;VS1;59.6;62.0;1855;5.7;5.77;3.42;112.48037999999998
30208;0.4;Premium;D;SI2;60.4;59.0;666;4.8;4.83;2.91;67.46544
30209;0.42;Ideal;F;VS1;61.4;57.0;1103;4.83;4.78;2.95;68.10783
30210;0.37;Premium;H;VVS2;61.3;58.0;746;4.6;4.63;2.83;60.27334
30211;0.57;Ideal;G;VS1;60.3;57.0;1876;5.4;5.42;3.26;95.41368
30212;1.0;Premium;H;SI1;61.8;59.0;4150;6.4;6.35;3.94;160.1216
30213;0.91;Very Good;J;VS2;61.9;59.0;3478;6.11;6.16;3.8;143.02288000000001
30214;1.01;Premium;E;VS2;63.0;60.0;6335;6.35;6.32;3.99;160.12668
30215;0.3;Ideal;F;VS1;61.4;56.0;658;4.33;4.37;2.67;50.522007
30216;0.25;Very Good;F;VVS1;61.8;55.0;633;4.06;4.09;2.52;41.845608
30217;0.55;Ideal;E;VS1;61.5;57.0;1764;5.23;5.27;3.23;89.025583
30218;0.32;Very Good;F;VS1;61.3;55.0;696;4.41;4.44;2.71;53.062884000000004
30219;1.01;Very Good;I;SI1;61.2;59.0;4243;6.34;6.44;3.92;160.052032
30220;0.9;Ideal;E;SI2;61.9;54.0;3958;6.23;6.18;3.84;147.84537600000002
30221;1.51;Premium;F;SI2;59.9;58.0;9471;7.53;7.46;4.49;252.22036200000002
30222;0.41;Ideal;F;VVS2;60.1;57.0;1192;4.85;4.83;2.91;68.168205
30223;0.71;Very Good;H;SI2;62.2;55.1;2339;5.7;5.72;3.55;115.74419999999999
30224;0.71;Ideal;G;VVS1;62.1;56.0;3167;5.72;5.84;3.59;119.92323199999997
30225;0.72;Ideal;H;VS1;62.3;56.0;2819;5.73;5.77;3.58;118.362318
30226;0.91;Ideal;H;SI1;61.9;56.0;4386;6.17;6.21;3.83;146.749131
30227;0.5;Very Good;F;VVS2;61.9;59.0;2041;5.07;5.11;3.15;81.609255
30228;1.05;Ideal;G;VS2;60.8;57.0;6486;6.58;6.65;4.02;175.90314
30229;0.41;Good;E;VS1;61.3;61.0;954;4.77;4.79;2.93;66.945519
30230;1.25;Premium;I;SI2;60.1;60.0;4340;6.99;6.95;4.19;203.55229500000002
30231;1.18;Premium;I;VS1;62.6;59.0;5477;6.73;6.71;4.21;190.116443
30232;0.54;Ideal;G;SI1;61.7;55.0;1187;5.24;5.27;3.24;89.471952
30233;1.3;Premium;H;VS2;62.4;58.0;7536;6.92;6.95;4.33;208.24702000000002
30234;2.09;Premium;H;SI1;60.5;61.0;12063;8.32;8.25;5.01;343.8864
30235;1.09;Very Good;H;SI2;60.9;57.0;4349;6.64;6.69;4.06;180.35169599999998
30236;0.25;Very Good;E;VVS2;63.4;58.0;575;3.97;4.01;2.53;40.276841
30237;0.53;Good;H;IF;61.2;65.0;1440;5.16;5.27;3.19;86.74630799999998
30238;0.32;Good;H;SI1;63.1;58.0;461;4.33;4.36;2.74;51.72791200000001
30239;0.4;Ideal;I;VS1;60.9;56.0;826;4.76;4.8;2.91;66.48768
30240;1.0;Good;F;SI2;64.1;58.0;3799;6.35;6.26;4.04;160.59403999999998
30241;0.55;Ideal;E;VS2;59.3;57.0;1767;5.43;5.39;3.21;93.949317
30242;1.33;Very Good;J;VS2;62.7;59.0;5785;6.97;7.01;4.38;214.005486
30243;0.29;Ideal;H;VS1;62.4;54.0;464;4.23;4.26;2.65;47.752469999999995
30244;0.7;Ideal;F;VS2;61.3;56.0;2717;5.74;5.71;3.51;115.04165399999998
30245;0.5;Ideal;H;VVS1;60.6;55.0;1838;5.17;5.13;3.12;82.748952
30246;1.0;Good;G;VVS2;61.6;60.0;7572;6.34;6.38;3.92;158.56086399999998
30247;0.4;Ideal;E;VVS1;61.7;55.0;1824;4.76;4.74;2.93;66.107832
30248;1.53;Very Good;I;SI1;63.0;58.0;9183;7.24;7.32;4.59;243.255312
30249;1.52;Premium;J;VS2;62.0;59.0;7899;7.31;7.28;4.52;240.53993599999998
30250;0.62;Ideal;G;SI2;62.1;55.0;1327;5.46;5.49;3.4;101.91636
30251;1.51;Premium;F;SI1;60.6;61.0;11957;7.41;7.37;4.48;244.66041600000003
30252;1.08;Ideal;E;SI2;61.7;57.0;5080;6.6;6.55;4.06;175.51379999999997
30253;0.32;Ideal;F;IF;61.1;55.0;984;4.47;4.44;2.72;53.98329600000001
30254;0.79;Very Good;E;SI1;60.4;59.0;3077;5.97;5.99;3.61;129.094683
30255;0.71;Premium;F;VS2;59.3;56.0;2840;5.88;5.82;3.47;118.74895200000002
30256;1.5;Ideal;H;SI1;61.3;57.0;10725;7.38;7.4;4.53;247.39236000000002
30257;0.3;Ideal;G;VS1;62.8;57.0;776;4.26;4.24;2.67;48.226608
30258;0.51;Very Good;G;VVS2;62.9;57.0;1875;5.09;5.12;3.21;83.655168
30259;0.54;Ideal;F;VS1;62.5;56.0;1819;5.18;5.22;3.25;87.8787
30260;1.22;Ideal;D;VS2;61.7;56.0;10538;6.89;6.86;4.24;200.40529600000002
30261;1.01;Premium;H;IF;62.1;59.0;6702;6.47;6.41;4.0;165.89079999999998
30262;0.31;Premium;E;IF;61.0;59.0;1133;4.39;4.36;2.67;51.104867999999996
30263;1.0;Good;F;VS2;64.4;56.0;5407;6.23;6.28;4.03;157.671332
30264;1.11;Ideal;G;VS2;61.2;56.0;6857;6.65;6.68;4.08;181.24176
30265;0.51;Very Good;G;VS2;63.5;57.0;1443;5.06;5.05;3.21;82.02512999999999
30266;0.6;Ideal;D;VVS2;61.9;55.0;3382;5.41;5.45;3.36;99.06792
30267;1.03;Ideal;G;SI1;62.4;57.0;4679;6.47;6.52;4.05;170.84681999999998
30268;0.36;Ideal;G;IF;61.9;55.0;1029;4.56;4.59;2.83;59.233032
30269;0.51;Ideal;G;VVS2;61.1;56.0;1875;5.15;5.19;3.16;84.46206000000002
30270;0.41;Premium;H;VS1;58.2;59.0;990;4.92;4.88;2.85;68.42736
30271;0.41;Ideal;G;VVS2;61.3;56.0;1076;4.79;4.77;2.93;66.945519
30272;1.0;Good;G;SI1;63.9;60.0;4824;6.27;6.22;3.99;155.60760599999998
30273;1.09;Ideal;G;SI2;61.7;57.0;4733;6.57;6.62;4.07;177.01813800000002
30274;0.53;Premium;I;VS1;62.3;58.0;1286;5.18;5.26;3.25;88.5521
30275;1.22;Premium;D;SI2;62.0;60.0;6046;6.8;6.74;4.2;192.4944
30276;0.25;Very Good;F;VVS2;62.4;55.0;633;4.03;4.06;2.52;41.231736
30277;0.35;Ideal;D;VVS1;62.0;54.0;1266;4.56;4.57;2.83;58.974936
30278;1.09;Ideal;J;VS2;43.0;54.0;4778;6.53;6.55;4.12;176.21858000000003
30279;0.6;Ideal;D;VS2;61.5;55.0;2325;5.42;5.45;3.34;98.66026
30280;0.77;Ideal;D;SI2;62.3;55.0;3011;5.9;5.85;3.66;126.32490000000001
30281;1.55;Ideal;E;VS2;61.9;58.0;15293;7.39;7.45;4.59;252.704745
30282;0.4;Premium;E;IF;61.3;58.0;1580;4.77;4.73;2.91;65.65571100000001
30283;0.5;Very Good;I;VS1;63.0;55.0;1242;5.07;5.09;3.2;82.58016
30284;0.32;Very Good;D;VVS2;61.9;54.0;841;4.43;4.46;2.75;54.33395
30285;0.3;Ideal;H;VS1;62.9;57.0;675;4.29;4.26;2.69;49.16082599999999
30286;1.0;Good;G;VS1;58.6;62.0;5921;6.5;6.53;3.82;162.13989999999998
30287;0.33;Very Good;D;VS2;60.0;62.0;778;4.47;4.49;2.69;53.989107
30288;0.5;Ideal;G;SI1;60.2;57.0;1857;5.16;5.2;3.12;83.71584
30289;0.33;Very Good;E;VVS2;59.8;58.7;893;4.47;4.51;2.68;54.027995999999995
30290;0.35;Ideal;E;IF;61.4;56.0;1197;4.53;4.56;2.79;57.632472
30291;1.22;Premium;I;VS2;61.6;59.0;4562;6.86;6.81;4.21;196.676886
30292;0.5;Ideal;F;SI1;62.7;57.0;1282;5.06;5.09;3.18;81.902172
30293;0.54;Ideal;D;VS1;61.6;54.0;1987;5.24;5.25;3.23;88.85730000000001
30294;1.08;Premium;I;SI2;60.1;59.0;3750;6.75;6.69;4.04;182.43630000000002
30295;0.42;Ideal;D;VS1;61.1;57.0;1179;4.81;4.84;2.95;68.67717999999999
30296;1.14;Premium;F;SI1;59.6;58.0;5925;6.78;6.8;4.05;186.72119999999998
30297;1.24;Ideal;I;SI1;62.1;56.0;5902;6.88;6.84;4.26;200.47219199999998
30298;1.01;Good;D;SI1;63.9;61.0;5147;6.31;6.28;4.02;159.29973599999997
30299;0.71;Ideal;H;SI2;62.1;56.0;2086;5.76;5.71;3.56;117.086976
30300;1.6;Very Good;H;SI1;63.2;55.0;9946;7.46;7.41;4.7;259.80942
30301;0.31;Very Good;E;SI1;63.2;59.0;698;4.31;4.24;2.7;49.340880000000006
30302;0.3;Ideal;E;VS1;61.5;56.0;911;4.37;4.31;2.67;50.28864899999999
30303;0.31;Ideal;G;VVS1;62.5;54.0;789;4.34;4.37;2.72;51.58697600000001
30304;0.35;Premium;G;VVS2;62.4;56.0;1024;4.53;4.47;2.81;56.899970999999994
30305;0.9;Good;E;SI2;62.1;63.0;3724;6.09;6.12;3.79;141.25633200000001
30306;0.31;Ideal;G;VVS2;62.7;57.0;907;4.33;4.31;2.71;50.574833
30307;0.37;Ideal;E;VS1;61.3;55.0;999;4.68;4.65;2.86;62.23932
30308;0.32;Very Good;H;SI2;60.4;59.0;393;4.39;4.42;2.66;51.614107999999995
30309;1.5;Very Good;G;VS2;63.5;54.0;13239;7.26;7.22;4.6;241.11911999999995
30310;0.26;Ideal;F;VS2;62.1;57.0;453;4.06;4.12;2.54;42.487088
30311;1.75;Very Good;J;VS1;61.5;59.0;10681;7.75;7.83;4.79;290.669175
30312;0.31;Ideal;G;VVS1;61.5;55.0;789;4.39;4.42;2.71;52.58429799999999
30313;2.0;Premium;F;SI2;61.5;59.0;11413;8.03;7.95;4.92;314.08542
30314;1.6;Premium;H;VS1;60.0;59.0;12210;7.61;7.58;4.56;263.03812800000003
30315;0.43;Ideal;G;SI1;62.0;55.0;795;4.84;4.87;3.01;70.94810799999999
30316;0.59;Very Good;G;SI1;63.0;57.0;1412;5.35;5.38;3.38;97.28653999999999
30317;1.74;Ideal;J;SI1;62.1;54.0;9208;7.73;7.69;4.79;284.73532300000005
30318;0.4;Ideal;J;VS1;62.6;55.0;631;4.71;4.75;2.96;66.2226
30319;0.31;Ideal;E;VVS1;61.7;56.0;890;4.38;4.41;2.71;52.345817999999994
30320;0.7;Ideal;H;SI1;61.2;56.0;2184;5.69;5.74;3.5;114.31210000000002
30321;1.06;Ideal;E;VS1;62.1;57.0;8567;6.52;6.49;4.04;170.95179199999998
30322;1.04;Ideal;H;SI1;62.3;57.0;5102;6.45;6.48;4.03;168.43788000000004
30323;1.08;Ideal;H;SI1;60.0;58.0;5867;6.69;6.66;4.01;178.667154
30324;1.27;Ideal;G;SI2;58.8;56.0;4936;7.16;7.06;4.18;211.29732799999996
30325;0.34;Ideal;G;VVS1;60.4;56.0;813;4.52;4.55;2.74;56.35084
30326;0.91;Very Good;D;SI2;63.9;56.0;3837;6.06;6.09;3.88;143.192952
30327;1.52;Premium;G;VS1;61.4;58.0;13034;7.38;7.35;4.52;245.17835999999994
30328;0.53;Ideal;F;VVS2;61.3;56.0;2291;5.21;5.24;3.2;87.36128000000001
30329;0.71;Ideal;E;VS1;62.4;57.0;3354;5.67;5.71;3.55;114.933735
30330;1.01;Very Good;E;SI1;63.1;55.0;4853;6.41;6.34;4.02;163.370388
30331;0.32;Premium;G;VS2;61.7;60.0;720;4.4;4.32;2.69;51.13152000000001
30332;0.4;Very Good;E;SI2;63.1;57.0;798;4.72;4.7;2.97;65.88648
30333;0.35;Premium;D;SI1;61.0;60.0;827;4.58;4.54;2.78;57.80509599999999
30334;1.16;Premium;G;SI2;62.6;58.0;4969;6.72;6.66;4.19;187.524288
30335;0.82;Premium;F;SI2;59.5;62.0;2688;6.13;6.08;3.63;135.291552
